순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
384,초등학교참고서,개념쎈 초등 수학 5-1 (2021년용),892832825X,9788928328253,64410,좋은책신사고,홍범준.신사고수학콘텐츠연구회 지음,14000,12600,1400,10%,700점,20191011,10096
385,초등학교참고서,기본 수학리더 초등 수학 4-1 (2021년용),K452636761,9791125946984,63410,천재교육,최용준.해법수학연구회 지음,15000,13500,1500,10%,750점,20190915,5159
386,초등학교참고서,초등영문법 777 5권,K202635089,9791162723173,63740,마더텅,마더텅 편집부 지음,7700,6930,770,10%,380점,20190410,9393
387,초등학교참고서,디딤돌 초등 고학년 독해력 Level 3,8926156850,9788926156858,63710,디딤돌,김세동 외 지음,11000,9900,1100,10%,550점,20190225,10650
388,초등학교참고서,수학 단원평가 6-1 (2021년용),K602534304,9791125940173,63410,천재교육,최용준.해법수학연구회 지음,10500,9450,1050,10%,520점,20181115,5237
389,초등학교참고서,수학 단원평가 5-1 (2021년용),K592534304,9791125940166,63410,천재교육,최용준.해법수학연구회 지음,10500,9450,1050,10%,520점,20181115,4972
390,초등학교참고서,큐브수학S 실력 standard 초등수학 6-1 (2021년용),8900433393,9788900433395,63410,동아출판,동아출판(참고서) 편집부 엮음,14500,13050,1450,10%,720점,20181025,8986
391,초등학교참고서,쎈연산 08권 초등 4-2,8928325501,9788928325504,64410,좋은책신사고,홍범준.신사고초등콘텐츠연구회 지음,8000,7200,800,10%,400점,20180530,16717
392,초등학교참고서,메가스터디 초등 독해 1일 1독해 과학 이야기 레벨 1 (초등 1~2학년),K152532234,9791129701725,74080,메가스터디북스(참고서),학연플러스 지음,7900,7110,790,10%,390점,20180402,13584
393,초등학교참고서,기탄 수학 I단계 5집,8926015742,9788926015742,74410,기탄교육,기탄교육연구소 지음,5000,4500,500,10%,250점,20190110,16625
394,초등학교참고서,기적의 계산법 8 : 초등학교 4학년,8962226790,9788962226799,64410,길벗스쿨,기적의 계산법 연구회 지음,8000,7200,800,10%,400점,20170701,16572
395,초등학교참고서,빨라지고 강해지는 이것이 연산이다 D4 (초등 4 과정),8962437538,9788962437539,63410,시매쓰,시매쓰수학연구소 엮음,7000,6300,700,10%,350점,20151212,8433
396,초등학교참고서,빨라지고 강해지는 이것이 연산이다 D1 (초등 4 과정),8962437503,9788962437508,63410,시매쓰,시매쓰수학연구소 엮음,7000,6300,700,10%,350점,20151212,11754
